Height,Weight,Age,Gender
187,88,23,Male
191,81,28,Female
190,82,22,Female
179,100,35,Male
140,65,33,Male
165,103,34,Male
188,59,28,Male
173,89,22,Male
179,88,38,Male
188,91,29,Female
142,77,18,Male
164,76,25,Female
148,93,18,Female
176,71,36,Male
174,63,39,Female
137,79,38,Male
160,100,31,Female
144,94,34,Male
138,97,38,Male
177,96,39,Male
139,67,37,Female
162,88,33,Female
181,76,33,Female
169,94,24,Female
178,95,26,Female
184,86,36,Male
190,74,19,Male
166,95,24,Female
149,49,32,Female
137,80,23,Male
187,99,34,Female
152,61,37,Male
183,48,21,Female
148,50,22,Male
168,87,39,Male
139,71,24,Female
167,52,23,Female
187,48,35,Male
148,54,40,Female
159,60,40,Female
184,60,19,Male
186,84,39,Male
145,89,34,Male
144,85,18,Female
150,103,24,Male
177,62,32,Female
159,99,26,Female
169,84,28,Male
191,91,20,Male
188,96,23,Male
175,79,30,Female
144,69,26,Male
147,66,19,Female
158,54,26,Male
173,105,19,Female
149,78,34,Female
158,51,23,Male
146,58,33,Male
140,93,26,Female
183,61,39,Female
166,54,38,Male
176,84,33,Female
176,71,27,Female
185,73,34,Male
191,102,29,Male
190,90,20,Female
176,75,25,Male
140,59,20,Female
148,96,18,Male
144,65,24,Female
186,62,19,Male
146,103,30,Male
138,76,38,Male
145,72,36,Female
139,85,21,Female
191,72,32,Male
162,90,35,Female
140,93,34,Female
186,59,36,Male
172,100,35,Male
138,86,32,Female
159,64,18,Male
148,55,22,Female
161,93,24,Male
137,48,35,Male
144,99,37,Male
162,54,24,Female
158,86,20,Male
138,65,36,Female
148,95,22,Female
155,77,23,Female
157,79,22,Male
166,90,28,Female
190,55,30,Female
168,52,19,Male
137,62,20,Male
152,61,27,Male
170,91,21,Female
178,49,23,Female
146,87,40,Female
156,48,26,Male
162,53,40,Male
138,94,40,Female
174,56,37,Male
172,72,34,Male
155,73,26,Male
188,66,19,Male
173,60,35,Female
162,83,32,Male
139,77,26,Female
148,53,29,Female
150,95,19,Male
159,52,34,Female
191,66,35,Female
146,81,23,Female
165,102,19,Female
184,53,27,Female
186,63,25,Male
138,69,23,Female
186,86,19,Female
185,78,32,Male
175,100,21,Female
171,48,23,Male
153,55,34,Female
141,82,26,Female
189,95,37,Male
140,86,33,Female
158,101,31,Female
146,79,21,Female
191,54,24,Male
157,48,18,Female
147,69,25,Female
173,49,22,Male
151,50,39,Male
148,72,27,Female
141,52,29,Female
175,66,30,Male
171,48,30,Female
167,101,24,Female
169,55,29,Male
183,57,32,Female
172,55,28,Male
141,73,23,Female
190,49,27,Female
178,49,34,Female
149,71,24,Female
172,105,36,Female
142,99,34,Male
164,74,31,Male
159,50,35,Male
149,62,26,Female
179,98,31,Female
148,90,23,Male
157,65,30,Male
166,73,36,Female
144,60,19,Male
167,55,26,Female
146,81,18,Female
144,51,19,Female
179,78,38,Female
152,88,36,Female
143,86,29,Female
152,79,19,Female
182,97,36,Female
147,48,18,Male
161,94,32,Male
164,58,29,Male
175,58,40,Male
153,72,29,Female
145,49,25,Female
163,59,38,Male
145,50,30,Female
145,50,18,Male
153,82,27,Male
153,64,34,Female
158,84,28,Female
149,70,34,Male
153,70,37,Male
174,61,34,Male
141,69,24,Female
161,67,24,Male
157,105,36,Female
162,70,40,Male
182,88,38,Male
169,101,31,Female
177,62,27,Female
187,94,21,Male
154,91,39,Male
155,100,20,Female
176,56,29,Male
187,89,35,Female
145,62,32,Female
156,59,38,Male
164,81,33,Male
177,62,21,Male
162,91,27,Male
162,62,28,Female
142,91,39,Female
167,74,30,Male
182,50,32,Female
137,92,37,Female
177,95,38,Female
157,48,23,Female
151,56,28,Male
160,66,19,Male
154,71,29,Female
178,63,39,Female
143,99,30,Female
155,98,25,Female
185,57,34,Male
181,52,34,Female
169,51,26,Male
178,79,32,Male
151,80,33,Female
156,60,21,Male
180,53,35,Female
144,70,29,Female
160,90,21,Male
143,98,31,Male
175,69,31,Female
139,91,30,Male
177,52,18,Female
190,53,21,Female
140,83,36,Male
142,94,36,Female
172,61,27,Female
188,77,30,Female
172,48,19,Female
185,72,24,Male
175,54,23,Male
158,49,26,Male
149,98,29,Male
185,98,37,Male
178,88,35,Male
163,73,38,Male
154,63,21,Male
152,59,38,Female
187,52,28,Female
140,69,35,Female
166,83,24,Female
165,75,35,Male
161,50,24,Male
188,86,27,Female
149,100,27,Male
191,58,29,Male
145,63,40,Male
173,51,26,Female
147,72,36,Female
138,81,37,Female
147,75,38,Female
164,100,35,Female
187,68,19,Male
179,98,20,Male
172,63,18,Male
179,91,24,Male
173,67,36,Male
160,101,24,Male
182,92,31,Female
185,48,31,Female
165,102,28,Male
150,99,33,Male
176,51,39,Male
151,63,35,Female
140,58,39,Female
151,85,21,Female
181,86,25,Male
153,66,23,Male
191,70,27,Female
168,50,28,Female
163,49,26,Female
141,58,39,Female
166,58,29,Female
186,63,20,Female
188,82,18,Male
181,85,32,Male
173,64,27,Female
156,98,18,Female
189,89,29,Female
157,76,40,Male
157,63,27,Female
170,91,30,Female
182,84,27,Female
187,81,21,Male
180,80,34,Male
149,61,26,Female
185,72,19,Male
139,53,29,Male
160,89,26,Female
149,70,29,Female
183,60,23,Female
186,66,37,Female
151,92,19,Male
177,103,29,Female
175,64,26,Female
164,63,28,Female
183,94,27,Male
182,65,36,Female
163,86,30,Female
188,92,26,Male
160,91,20,Female
162,80,26,Female
151,55,32,Male
145,80,40,Male
181,96,38,Female
182,93,36,Female
155,80,35,Male
178,65,38,Female
186,97,34,Male
175,81,33,Male
157,69,25,Female
150,50,26,Male
181,100,39,Female
189,92,29,Female
185,96,28,Male
182,62,22,Male
140,91,33,Female
182,59,30,Female
183,59,30,Male
138,75,26,Male
183,48,19,Male
167,53,28,Male
147,62,26,Female
173,98,26,Male
184,61,21,Female
153,90,29,Male
183,64,36,Female
143,85,30,Male
138,63,36,Male
189,101,20,Female
163,72,26,Female
183,89,38,Female
176,105,26,Male
145,72,22,Male
155,100,25,Female
156,104,18,Male
148,84,37,Male
177,81,39,Female
149,85,36,Female
145,54,37,Female
143,72,28,Male
184,100,40,Female
139,66,20,Male
190,74,33,Female
155,63,28,Female
187,105,25,Female
159,90,35,Female
155,87,29,Male
188,66,22,Male
139,93,40,Male
178,98,29,Male
186,57,30,Female
162,71,32,Female
184,54,23,Male
178,55,25,Male
168,100,20,Male
190,56,28,Male
142,88,24,Female
179,55,29,Male
186,63,36,Female
151,66,40,Male
149,66,23,Male
157,68,27,Female
146,68,38,Female
164,63,19,Female
185,96,19,Female
188,60,19,Male
151,60,38,Male
191,90,18,Female
190,84,35,Female
164,55,39,Female
161,74,25,Male
175,61,37,Female
173,59,28,Female
159,85,28,Male
151,49,36,Male
186,52,40,Male
188,99,38,Female
157,88,34,Male
166,62,30,Male
147,62,30,Female
146,79,25,Male
142,92,34,Male
175,84,18,Male
184,72,22,Female
190,84,33,Male
141,105,25,Male
179,83,28,Male
157,95,28,Female
158,74,29,Male
182,75,40,Female
144,88,24,Female
167,84,33,Male
182,78,32,Female
158,54,29,Male
176,85,37,Male
164,78,23,Female
175,98,40,Male
154,72,18,Female
186,88,32,Male
178,87,22,Female
166,77,27,Female
154,93,20,Male
144,55,38,Female
167,99,34,Male
145,101,34,Female
145,91,21,Male
158,64,23,Male
191,92,33,Male
160,51,28,Female
171,84,27,Female
145,89,19,Female
184,68,36,Male
186,52,34,Female
146,48,32,Female
187,84,20,Male
145,99,19,Male
154,88,38,Female
172,95,22,Female
145,55,26,Female
159,90,24,Female
173,93,19,Female
176,67,30,Female
155,53,34,Female
187,92,27,Male
153,68,37,Male
170,62,33,Female
183,89,24,Male
166,101,28,Male
181,80,30,Female
181,66,34,Male
145,78,26,Female
179,89,39,Male
145,65,21,Male
170,105,38,Female
159,58,31,Male
151,66,27,Male
170,81,31,Female
149,69,29,Male
142,101,28,Male
172,96,24,Female
166,87,21,Female
138,87,36,Male
170,58,24,Male
180,90,20,Female
158,100,29,Female
189,61,36,Male
191,94,37,Male
181,67,36,Male
162,55,38,Male
156,88,20,Male
147,58,25,Male
171,105,35,Male
147,101,39,Male
167,60,36,Female
188,89,32,Female
184,87,28,Female
165,90,24,Female
160,76,34,Female
173,105,27,Female
169,68,20,Male
185,81,26,Female
153,91,25,Female
144,97,22,Male
170,75,25,Female
179,60,31,Female
183,67,28,Male
170,84,32,Female
146,74,37,Female
149,68,23,Male
184,51,28,Male
169,60,18,Male
141,94,39,Female
187,51,35,Female
165,63,35,Male
142,83,37,Male
174,88,28,Female
178,101,33,Female
184,54,19,Female
179,48,24,Female
178,89,29,Male
176,105,23,Male
177,56,33,Male
170,51,38,Female
139,73,25,Female
181,104,23,Female
152,80,30,Female
159,83,38,Female
180,72,21,Female
144,76,20,Female
175,102,32,Female
182,86,20,Female
171,65,19,Female
162,78,39,Female
144,96,29,Male
188,101,33,Male
187,60,32,Female
146,65,26,Female
154,91,28,Female
154,90,24,Female
165,100,26,Female
147,71,31,Female
160,53,23,Female
146,89,23,Female
139,99,33,Male
157,76,24,Female
186,72,34,Male
173,49,22,Male
139,85,22,Male
176,60,18,Female
188,104,29,Male
165,66,26,Male
137,70,36,Male
149,90,24,Female
156,65,24,Female
141,101,19,Female
173,90,37,Female
173,68,32,Female
162,105,37,Male
166,79,32,Female
162,51,25,Female
188,75,21,Female
152,65,31,Female
176,62,33,Male
156,72,29,Female
152,101,19,Female
154,85,36,Male
143,84,32,Female
178,87,19,Male
176,100,27,Female
173,84,27,Male
137,77,23,Male
180,59,22,Female
145,92,37,Male
175,100,32,Male
176,77,23,Female
146,94,18,Female
152,61,36,Male
141,94,20,Female
185,48,18,Female
165,52,33,Female
147,66,19,Female
176,90,25,Male
188,105,25,Male
152,67,38,Female
160,103,40,Female
182,59,26,Female
149,76,21,Male
173,76,27,Male
185,59,18,Male
153,95,23,Male
157,51,22,Female
141,96,20,Male
181,95,35,Female
164,50,28,Male
179,78,18,Female
144,95,37,Male
145,55,22,Female
189,83,22,Female
188,57,21,Female
171,86,31,Female
160,85,36,Female
180,104,37,Male
156,69,25,Male
175,80,38,Female
142,76,22,Female
160,92,18,Male
168,57,19,Female
143,68,21,Male
140,53,33,Female
159,54,31,Female
143,49,21,Female
139,66,27,Female
174,69,30,Male
180,83,23,Male
182,55,35,Male
190,66,39,Male
185,50,40,Male
190,90,25,Male
162,99,27,Male
151,100,28,Female
156,68,24,Male
158,89,30,Male
173,84,19,Female
151,103,26,Female
159,67,26,Male
145,92,36,Female
190,63,21,Female
175,73,36,Male
190,49,27,Male
152,49,34,Male
183,67,19,Female
147,50,31,Male
182,73,25,Female
177,52,21,Male
183,95,34,Female
156,77,21,Female
138,66,39,Female
147,62,24,Male
141,71,25,Female
150,51,29,Male
188,54,29,Female
186,49,30,Female
169,95,21,Female
168,104,31,Male
157,48,21,Male
189,90,40,Male
154,89,23,Female
139,87,18,Female
162,57,28,Male
153,50,20,Female
177,50,25,Male
182,99,35,Female
177,81,27,Female
139,105,40,Male
172,74,30,Female
174,89,31,Female
138,95,32,Female
160,85,33,Female
143,78,25,Male
188,95,28,Male
148,88,26,Male
181,95,18,Female
180,65,22,Male
156,69,22,Male
154,83,35,Male
159,74,40,Female
156,79,18,Female
189,88,33,Female
180,87,23,Male
154,89,25,Female
145,96,20,Male
156,89,30,Male
140,52,31,Male
191,67,19,Female
141,67,35,Male
156,49,30,Female
183,79,39,Female
170,91,26,Female
161,53,34,Female
175,72,27,Female
138,101,36,Female
186,69,29,Male
142,93,24,Male
181,100,31,Female
144,64,33,Female
153,64,35,Male
187,79,39,Female
161,63,27,Female
143,65,34,Male
142,56,26,Female
168,99,31,Female
172,65,31,Female
141,68,20,Female
187,73,32,Male
158,79,35,Female
159,53,35,Male
175,56,32,Male
174,58,21,Female
178,55,36,Female
158,73,20,Male
159,100,31,Male
162,48,19,Male
168,54,35,Male
151,70,18,Female
144,74,40,Female
144,101,32,Female
164,104,21,Male
179,49,21,Male
150,60,31,Male
143,55,39,Male
175,74,39,Male
157,80,22,Female
163,82,23,Male
170,48,39,Female
157,95,39,Female
164,101,23,Female
172,73,35,Female
162,67,30,Female
165,66,34,Male
158,76,19,Male
152,73,29,Male
146,89,22,Male
175,69,35,Female
155,77,36,Female
143,67,27,Male
137,68,22,Male
158,77,37,Male
179,77,30,Male
152,53,21,Male
190,60,19,Female
166,101,29,Male
138,63,22,Male
153,58,22,Male
148,101,19,Female
156,66,25,Male
166,48,21,Male
155,76,36,Male
148,71,35,Male
143,72,26,Male
161,59,18,Female
171,102,27,Male
171,75,21,Male
177,94,34,Male
191,80,40,Female
177,59,24,Female
176,66,26,Female
183,61,24,Female
191,77,18,Male
179,57,38,Female
140,77,40,Male
170,91,40,Female
138,85,30,Female
170,95,28,Female
178,79,23,Male
164,49,23,Male
147,69,30,Female
146,71,33,Female
187,56,38,Male
178,90,39,Female
147,80,30,Female
144,105,25,Female
148,55,23,Male
176,83,22,Male
140,70,23,Female
191,60,39,Male
176,71,29,Male
140,57,18,Female
166,91,28,Female
177,98,22,Female
191,89,29,Female
138,96,22,Female
148,92,30,Female
146,73,22,Female
150,83,19,Male
176,59,29,Female
157,102,39,Male
168,52,27,Female
176,92,24,Female
143,99,24,Male
147,82,23,Male
159,76,36,Male
169,93,22,Female
141,97,25,Male
190,67,40,Male
151,87,22,Female
153,102,20,Female
157,55,23,Female
160,64,34,Female
185,89,18,Female
156,103,39,Female
187,68,19,Female
168,59,30,Male
177,105,18,Female
160,71,32,Female
190,68,20,Male
150,77,29,Male
143,59,27,Female
161,61,27,Female
188,96,23,Male
154,48,19,Female
173,63,28,Female
147,80,40,Female
190,85,32,Female
167,84,33,Female
177,72,29,Female
191,58,36,Male
159,60,24,Male
183,103,25,Male
157,80,35,Male
180,58,36,Female
183,62,34,Male
169,84,34,Female
149,51,38,Male
152,65,26,Female
178,73,20,Female
171,71,27,Female
159,81,26,Male
187,67,26,Male
170,68,21,Male
180,48,23,Female
149,70,18,Female
137,50,20,Female
141,104,19,Female
191,52,29,Female
138,61,40,Male
179,87,27,Female
138,96,29,Male
164,95,32,Male
181,99,21,Female
185,55,37,Female
163,80,40,Male
177,97,34,Male
170,62,37,Female
158,91,38,Female
144,91,36,Male
188,84,37,Female
156,90,31,Female
158,87,26,Male
171,69,26,Female
161,64,30,Male
186,93,31,Male
171,63,31,Female
167,93,38,Male
191,67,34,Female
161,57,39,Male
188,71,23,Male
141,96,32,Male
163,71,32,Female
180,105,22,Female
174,102,22,Male
161,53,40,Male
183,90,20,Male
143,73,32,Female
138,76,36,Female
188,60,22,Female
174,100,20,Female
168,54,30,Female
190,89,27,Male
180,56,27,Male
139,74,35,Male
174,53,28,Female
169,80,33,Male
171,98,38,Female
171,51,18,Female
180,70,28,Male
139,92,33,Female
154,98,25,Male
167,95,34,Male
137,105,35,Female
147,55,38,Male
145,69,20,Male
191,59,37,Male
137,102,34,Male
175,60,31,Male
143,80,31,Female
159,60,31,Female
170,48,27,Male
175,53,39,Female
141,89,21,Female
139,84,29,Male
185,69,18,Female
191,76,39,Female
166,59,21,Male
183,53,40,Female
187,72,21,Male
165,53,19,Male
167,51,33,Male
177,89,39,Male
164,76,40,Female
144,104,33,Male
146,72,30,Male
148,67,23,Male
143,90,18,Male
146,93,30,Female
179,51,22,Female
171,57,32,Male
182,60,31,Female
141,62,21,Female
140,71,27,Male
149,71,37,Male
188,102,39,Male
166,99,21,Male
190,90,31,Male
152,76,32,Female
154,51,32,Male
167,103,19,Male
174,70,33,Male
183,97,32,Female
143,78,33,Male
167,102,24,Female
166,94,39,Male
139,93,29,Female
137,91,35,Female
141,103,20,Male
183,51,38,Female
187,101,40,Male
152,103,18,Male
184,69,19,Male
145,63,21,Female
157,93,18,Female
148,91,19,Male
171,94,27,Female
154,95,27,Female
164,88,31,Female
157,53,38,Female
175,94,22,Male
156,81,22,Male
176,105,19,Female
165,70,38,Male
175,71,18,Female
175,101,34,Male
165,63,18,Male
166,98,23,Female
187,60,20,Male
175,66,19,Male
137,77,38,Female
140,88,30,Male
138,62,34,Female
174,85,18,Female
183,53,36,Male
180,52,27,Female
164,94,29,Male
182,63,39,Male
139,48,32,Female
141,77,22,Male
143,83,31,Male
171,54,38,Male
143,103,29,Female
177,74,39,Female
157,57,25,Female
146,54,35,Female
189,73,19,Male
143,78,27,Male
146,85,20,Female
157,53,21,Male
174,102,37,Male
189,102,37,Female
175,85,26,Female
172,61,23,Female
165,84,24,Female
142,95,35,Male
175,103,20,Male
148,88,30,Male
187,74,36,Male
174,80,26,Male
148,60,21,Male
159,49,40,Female
181,102,35,Female
143,54,21,Male
188,68,28,Male
138,69,36,Female
152,92,18,Male
166,102,20,Male
150,99,33,Female
160,85,22,Female
160,104,31,Male
185,98,19,Female
180,95,22,Female
164,75,37,Female
176,73,18,Female
156,93,38,Female
182,99,36,Male
138,52,20,Female
173,78,26,Male
142,66,20,Female
146,52,26,Female
178,72,23,Male
151,54,26,Male
158,84,36,Female
181,61,29,Female
141,95,30,Male
167,57,22,Male
185,71,18,Female
150,66,36,Female
183,55,23,Male
180,75,29,Male
156,58,21,Female
140,89,30,Male
183,99,21,Female
183,78,40,Female
173,70,27,Female
182,60,36,Male
171,104,28,Male
175,95,25,Male
156,86,24,Male
189,55,37,Male
166,81,23,Male
149,48,20,Female
140,93,38,Female
183,62,31,Female
170,97,38,Female
151,48,29,Male
138,94,28,Male
180,79,36,Male
151,51,39,Female
180,74,23,Male
152,56,31,Female
144,65,18,Male
177,49,24,Male
143,96,28,Male
171,77,25,Male
188,101,27,Male
160,91,32,Female
187,59,21,Female
169,88,39,Female
170,94,39,Female
186,88,26,Male
181,66,38,Male
191,103,38,Male
154,82,27,Male
139,93,19,Female
150,59,27,Male
139,65,22,Male
153,70,31,Female
168,104,18,Female
145,75,38,Male
176,99,22,Female
167,68,18,Male
170,48,40,Male
179,66,20,Male
163,103,26,Male
185,48,21,Male
169,105,32,Male
145,96,25,Male
185,55,24,Male
173,77,30,Male
170,92,33,Male
185,89,23,Male
174,100,19,Female
150,55,26,Female
158,55,21,Female
177,64,38,Female
181,68,21,Female
167,79,25,Male
173,59,23,Female
153,88,31,Female
169,80,27,Female
154,53,38,Female
182,84,40,Male
191,64,22,Male
154,99,20,Male
180,94,25,Female
160,71,28,Male
191,72,32,Male
158,100,28,Female
139,70,24,Male
170,53,20,Male
178,100,24,Male
181,74,24,Female
159,92,20,Female
169,88,35,Female
165,89,19,Male
140,63,22,Female
147,88,40,Male
171,104,31,Female
171,58,39,Female
186,90,22,Female
147,59,32,Male
165,96,26,Male
167,89,32,Female
180,69,33,Female
138,90,18,Female
176,105,22,Male
170,91,27,Male
151,86,19,Male
177,75,30,Female
170,105,21,Female
187,72,28,Female
176,74,37,Female
166,90,25,Male
146,58,23,Female
174,61,32,Male
151,100,26,Male
164,94,25,Male
137,83,19,Male
183,103,20,Female
176,76,22,Male
141,97,20,Female
147,89,37,Female
164,62,38,Female
170,88,35,Male
149,100,27,Female
140,51,27,Female
167,77,32,Male
159,82,39,Female
186,92,23,Male
158,83,26,Female
191,83,35,Female
174,88,36,Female
144,76,22,Male
172,97,26,Male
164,67,37,Male
137,71,36,Female
187,100,33,Female
164,50,30,Male
152,58,34,Female
159,69,23,Male
158,98,23,Female
148,71,24,Male
146,59,19,Female
181,53,28,Female
137,69,21,Female
167,92,26,Female
150,96,33,Female
188,59,18,Female
176,49,21,Male
167,76,21,Male
157,93,39,Female
142,98,25,Male
160,61,31,Male
141,98,35,Female
164,64,39,Female
180,67,38,Female
187,57,28,Female
182,75,18,Male
181,53,36,Female
145,59,35,Male
171,77,39,Male
158,82,26,Female
164,86,27,Female
176,78,32,Male
157,82,32,Female
150,102,25,Female
150,97,25,Male
169,90,38,Female
140,86,33,Male
153,81,29,Female
155,94,35,Female
151,103,23,Male
160,86,27,Female
183,82,38,Female
179,55,19,Male
173,92,25,Female
149,64,23,Female
138,57,36,Male
155,54,28,Female
183,59,38,Male
190,87,35,Female
175,63,25,Male
188,68,29,Female
177,100,40,Male
169,81,24,Female
152,70,25,Female
189,53,30,Male
155,100,24,Female
174,99,32,Female
157,73,20,Male
185,83,23,Female
176,66,27,Female
150,90,37,Female
185,71,25,Female
143,54,33,Male
178,101,28,Female
152,99,30,Male
184,81,28,Female
168,89,24,Male
181,96,30,Male
150,56,18,Male
166,68,18,Male
138,65,31,Female
163,71,31,Female
156,73,20,Male
176,56,40,Female
181,103,40,Male
184,48,36,Male
180,89,34,Female
158,78,33,Male
165,57,32,Male
168,77,37,Male
184,86,39,Male
153,66,25,Male
146,91,22,Female
173,105,35,Male
150,68,38,Male
181,87,25,Male
174,74,33,Male
167,100,39,Male
180,76,28,Female
153,48,28,Male
186,82,27,Female
173,76,33,Male
158,101,38,Female
181,53,33,Female
162,87,40,Male
175,79,40,Female
176,50,22,Female
160,53,27,Female
187,87,32,Female
142,60,18,Female
151,83,28,Male
175,50,36,Female
144,105,39,Male
177,95,40,Male
151,104,29,Female
185,50,35,Female
174,90,25,Male
150,89,20,Male
146,92,23,Male
151,82,40,Female
172,53,39,Male
153,76,22,Female
142,97,18,Male
176,73,30,Female
163,99,35,Male
175,53,26,Female
182,50,19,Male
137,86,22,Female
189,85,27,Male
153,54,38,Male
161,58,33,Female
168,78,34,Male
190,72,22,Female
191,99,39,Female
139,101,30,Male
137,72,30,Male
168,71,35,Male
168,82,32,Female
156,51,36,Female
159,57,27,Female
161,61,37,Female
154,82,40,Female
166,52,28,Female
141,74,25,Male
190,99,34,Male
157,74,30,Male
170,105,35,Female
163,88,20,Male
138,83,27,Male
183,49,21,Male
181,76,32,Male
144,70,24,Female
172,84,19,Female
151,59,18,Male
188,49,36,Female
151,76,26,Male
149,68,29,Female
140,51,22,Female
161,64,27,Male
145,100,20,Female
161,89,21,Male
147,90,37,Male
137,93,27,Male
150,49,40,Male
172,59,38,Male
151,56,23,Female
138,62,19,Male
149,63,24,Male
175,73,24,Female
167,92,30,Male
163,84,36,Male
157,77,24,Female
184,105,37,Male
155,73,39,Female
147,60,35,Male
188,71,37,Female
156,49,37,Female
168,76,33,Male
146,103,20,Male
190,63,34,Female
157,104,29,Female
155,80,30,Male
